path,label,classification
pinemarten_0285.jpg,pinemarten,2
stoat_0579.jpg,stoat,4
polecat_0090.jpg,polecat,3
stoat_0844.jpg,stoat,4
stoat_0434.jpg,stoat,4
pinemarten_0647.jpg,pinemarten,2
polecat_0134.jpg,polecat,3
pinemarten_0041.jpg,pinemarten,2
mink_0095.jpg,mink,0
pinemarten_0987.jpg,pinemarten,2
mink_0526.jpg,mink,0
otter_0654.jpg,otter,1
pinemarten_0676.jpg,pinemarten,2
pinemarten_0166.jpg,pinemarten,2
weasel_0487.jpg,weasel,5
stoat_0025.jpg,stoat,4
stoat_0631.jpg,stoat,4
weasel_0474.jpg,weasel,5
otter_0670.jpg,otter,1
polecat_0188.jpg,polecat,3
stoat_0253.jpg,stoat,4
polecat_0013.jpg,polecat,3
pinemarten_0496.jpg,pinemarten,2
polecat_0590.jpg,polecat,3
pinemarten_0520.jpg,pinemarten,2
pinemarten_0559.jpg,pinemarten,2
pinemarten_0265.jpg,pinemarten,2
otter_0587.jpg,otter,1
stoat_0119.jpg,stoat,4
polecat_0860.jpg,polecat,3
otter_0936.jpg,otter,1
stoat_0238.jpg,stoat,4
mink_0887.jpg,mink,0
polecat_0127.jpg,polecat,3
mink_0119.jpg,mink,0
polecat_0045.jpg,polecat,3
mink_0623.jpg,mink,0
stoat_0704.jpg,stoat,4
pinemarten_0942.jpg,pinemarten,2
mink_0071.jpg,mink,0
otter_0810.jpg,otter,1
pinemarten_0347.jpg,pinemarten,2
mink_0426.jpg,mink,0
polecat_0656.jpg,polecat,3
weasel_0704.jpg,weasel,5
weasel_0974.jpg,weasel,5
otter_0534.jpg,otter,1
weasel_0615.jpg,weasel,5
polecat_0577.jpg,polecat,3
mink_0474.jpg,mink,0
polecat_0199.jpg,polecat,3
otter_0017.jpg,otter,1
mink_0820.jpg,mink,0
mink_0359.jpg,mink,0
polecat_0993.jpg,polecat,3
mink_0896.jpg,mink,0
pinemarten_0506.jpg,pinemarten,2
weasel_0426.jpg,weasel,5
mink_0278.jpg,mink,0
mink_0579.jpg,mink,0
weasel_0932.jpg,weasel,5
mink_0198.jpg,mink,0
otter_0071.jpg,otter,1
mink_0844.jpg,mink,0
stoat_0088.jpg,stoat,4
polecat_0834.jpg,polecat,3
mink_0431.jpg,mink,0
pinemarten_0050.jpg,pinemarten,2
stoat_0043.jpg,stoat,4
weasel_0822.jpg,weasel,5
stoat_0624.jpg,stoat,4
mink_0083.jpg,mink,0
stoat_0568.jpg,stoat,4
otter_0529.jpg,otter,1
mink_0907.jpg,mink,0
mink_0195.jpg,mink,0
mink_0884.jpg,mink,0
weasel_0367.jpg,weasel,5
pinemarten_0078.jpg,pinemarten,2
polecat_0625.jpg,polecat,3
mink_0027.jpg,mink,0
weasel_0113.jpg,weasel,5
otter_0589.jpg,otter,1
weasel_0157.jpg,weasel,5
pinemarten_0859.jpg,pinemarten,2
otter_0774.jpg,otter,1
mink_0998.jpg,mink,0
pinemarten_0907.jpg,pinemarten,2
polecat_0839.jpg,polecat,3
pinemarten_0528.jpg,pinemarten,2
pinemarten_0212.jpg,pinemarten,2
otter_0493.jpg,otter,1
pinemarten_0778.jpg,pinemarten,2
otter_0705.jpg,otter,1
polecat_0308.jpg,polecat,3
stoat_0592.jpg,stoat,4
mink_0508.jpg,mink,0
polecat_0959.jpg,polecat,3
weasel_0565.jpg,weasel,5
mink_0481.jpg,mink,0
stoat_0776.jpg,stoat,4
pinemarten_0036.jpg,pinemarten,2
otter_0941.jpg,otter,1
otter_0154.jpg,otter,1
weasel_0675.jpg,weasel,5
stoat_0220.jpg,stoat,4
otter_0892.jpg,otter,1
stoat_0242.jpg,stoat,4
polecat_0565.jpg,polecat,3
otter_0994.jpg,otter,1
otter_0614.jpg,otter,1
weasel_0851.jpg,weasel,5
polecat_0715.jpg,polecat,3
otter_0766.jpg,otter,1
stoat_0917.jpg,stoat,4
polecat_0517.jpg,polecat,3
polecat_0224.jpg,polecat,3
weasel_0488.jpg,weasel,5
mink_0093.jpg,mink,0
stoat_0565.jpg,stoat,4
mink_0706.jpg,mink,0
stoat_0126.jpg,stoat,4
stoat_0642.jpg,stoat,4
mink_0996.jpg,mink,0
pinemarten_0583.jpg,pinemarten,2
stoat_0026.jpg,stoat,4
stoat_0695.jpg,stoat,4
weasel_0989.jpg,weasel,5
pinemarten_0608.jpg,pinemarten,2
polecat_0009.jpg,polecat,3
pinemarten_0927.jpg,pinemarten,2
polecat_0103.jpg,polecat,3
weasel_0475.jpg,weasel,5
stoat_0905.jpg,stoat,4
polecat_0209.jpg,polecat,3
stoat_0024.jpg,stoat,4
weasel_0316.jpg,weasel,5
otter_0863.jpg,otter,1
stoat_0986.jpg,stoat,4
otter_0481.jpg,otter,1
stoat_0291.jpg,stoat,4
pinemarten_0565.jpg,pinemarten,2
mink_0732.jpg,mink,0
mink_0240.jpg,mink,0
pinemarten_0074.jpg,pinemarten,2
stoat_0984.jpg,stoat,4
stoat_0525.jpg,stoat,4
stoat_0648.jpg,stoat,4
pinemarten_0586.jpg,pinemarten,2
weasel_0115.jpg,weasel,5
polecat_0733.jpg,polecat,3
mink_0075.jpg,mink,0
mink_0073.jpg,mink,0
weasel_0314.jpg,weasel,5
otter_0544.jpg,otter,1
weasel_0289.jpg,weasel,5
pinemarten_0706.jpg,pinemarten,2
mink_0421.jpg,mink,0
stoat_0270.jpg,stoat,4
stoat_0963.jpg,stoat,4
stoat_0837.jpg,stoat,4
weasel_0413.jpg,weasel,5
stoat_0975.jpg,stoat,4
weasel_0561.jpg,weasel,5
polecat_0262.jpg,polecat,3
pinemarten_0063.jpg,pinemarten,2
pinemarten_0636.jpg,pinemarten,2
stoat_0117.jpg,stoat,4
stoat_0393.jpg,stoat,4
pinemarten_0142.jpg,pinemarten,2
polecat_0026.jpg,polecat,3
weasel_0259.jpg,weasel,5
otter_0708.jpg,otter,1
stoat_0183.jpg,stoat,4
otter_0827.jpg,otter,1
stoat_0402.jpg,stoat,4
otter_0180.jpg,otter,1
mink_0265.jpg,mink,0
pinemarten_0770.jpg,pinemarten,2
mink_0323.jpg,mink,0
mink_0473.jpg,mink,0
mink_0110.jpg,mink,0
weasel_0385.jpg,weasel,5
stoat_0821.jpg,stoat,4
pinemarten_0030.jpg,pinemarten,2
mink_0516.jpg,mink,0
polecat_0051.jpg,polecat,3
mink_0512.jpg,mink,0
mink_0298.jpg,mink,0
mink_0894.jpg,mink,0
polecat_0287.jpg,polecat,3
otter_0280.jpg,otter,1
stoat_0188.jpg,stoat,4
weasel_0441.jpg,weasel,5
stoat_0449.jpg,stoat,4
pinemarten_0444.jpg,pinemarten,2
weasel_0671.jpg,weasel,5
otter_0565.jpg,otter,1
stoat_0092.jpg,stoat,4
otter_0677.jpg,otter,1
otter_0452.jpg,otter,1
stoat_0049.jpg,stoat,4
otter_0780.jpg,otter,1
weasel_0598.jpg,weasel,5
polecat_0275.jpg,polecat,3
weasel_0122.jpg,weasel,5
otter_0629.jpg,otter,1
mink_0148.jpg,mink,0
polecat_0113.jpg,polecat,3
pinemarten_0464.jpg,pinemarten,2
otter_0232.jpg,otter,1
weasel_0617.jpg,weasel,5
pinemarten_0635.jpg,pinemarten,2
polecat_0706.jpg,polecat,3
weasel_0148.jpg,weasel,5
weasel_0520.jpg,weasel,5
otter_0432.jpg,otter,1
mink_0064.jpg,mink,0
polecat_0323.jpg,polecat,3
weasel_0461.jpg,weasel,5
polecat_0889.jpg,polecat,3
pinemarten_0834.jpg,pinemarten,2
mink_0001.jpg,mink,0
mink_0971.jpg,mink,0
stoat_0608.jpg,stoat,4
mink_0893.jpg,mink,0
polecat_0841.jpg,polecat,3
stoat_0301.jpg,stoat,4
mink_0246.jpg,mink,0
otter_0773.jpg,otter,1
polecat_0698.jpg,polecat,3
stoat_0793.jpg,stoat,4
mink_0133.jpg,mink,0
mink_0918.jpg,mink,0
otter_0722.jpg,otter,1
polecat_0784.jpg,polecat,3
polecat_0356.jpg,polecat,3
otter_0149.jpg,otter,1
pinemarten_0448.jpg,pinemarten,2
stoat_0420.jpg,stoat,4
mink_0618.jpg,mink,0
stoat_0340.jpg,stoat,4
mink_0787.jpg,mink,0
mink_0859.jpg,mink,0
otter_0893.jpg,otter,1
pinemarten_0519.jpg,pinemarten,2
mink_0287.jpg,mink,0
polecat_0310.jpg,polecat,3
polecat_0605.jpg,polecat,3
polecat_0514.jpg,polecat,3
mink_0055.jpg,mink,0
stoat_0196.jpg,stoat,4
mink_0313.jpg,mink,0
pinemarten_0420.jpg,pinemarten,2
pinemarten_0527.jpg,pinemarten,2
polecat_0058.jpg,polecat,3
polecat_0222.jpg,polecat,3
mink_0778.jpg,mink,0
mink_0788.jpg,mink,0
pinemarten_0423.jpg,pinemarten,2
mink_0862.jpg,mink,0
mink_0705.jpg,mink,0
mink_0400.jpg,mink,0
mink_0845.jpg,mink,0
otter_0424.jpg,otter,1
stoat_0683.jpg,stoat,4
weasel_0809.jpg,weasel,5
polecat_0093.jpg,polecat,3
pinemarten_0038.jpg,pinemarten,2
mink_0542.jpg,mink,0
mink_0838.jpg,mink,0
pinemarten_0340.jpg,pinemarten,2
stoat_0762.jpg,stoat,4
polecat_0727.jpg,polecat,3
weasel_0608.jpg,weasel,5
polecat_0566.jpg,polecat,3
weasel_0269.jpg,weasel,5
pinemarten_0110.jpg,pinemarten,2
polecat_0351.jpg,polecat,3
otter_0674.jpg,otter,1
stoat_0052.jpg,stoat,4
weasel_0591.jpg,weasel,5
pinemarten_0935.jpg,pinemarten,2
weasel_0705.jpg,weasel,5
weasel_0562.jpg,weasel,5
otter_0542.jpg,otter,1
otter_0784.jpg,otter,1
polecat_0368.jpg,polecat,3
mink_0809.jpg,mink,0
otter_0859.jpg,otter,1
pinemarten_0739.jpg,pinemarten,2
mink_0681.jpg,mink,0
stoat_0528.jpg,stoat,4
weasel_0403.jpg,weasel,5
mink_0356.jpg,mink,0
polecat_0202.jpg,polecat,3
polecat_0903.jpg,polecat,3
weasel_0771.jpg,weasel,5
pinemarten_0466.jpg,pinemarten,2
pinemarten_0503.jpg,pinemarten,2
pinemarten_0079.jpg,pinemarten,2
otter_0096.jpg,otter,1
weasel_0175.jpg,weasel,5
polecat_0585.jpg,polecat,3
polecat_0802.jpg,polecat,3
polecat_0648.jpg,polecat,3
weasel_0664.jpg,weasel,5
pinemarten_0463.jpg,pinemarten,2
otter_0126.jpg,otter,1
otter_0355.jpg,otter,1
polecat_0432.jpg,polecat,3
pinemarten_0731.jpg,pinemarten,2
otter_0140.jpg,otter,1
pinemarten_0759.jpg,pinemarten,2
pinemarten_0402.jpg,pinemarten,2
pinemarten_0301.jpg,pinemarten,2
stoat_0609.jpg,stoat,4
polecat_0392.jpg,polecat,3
weasel_0646.jpg,weasel,5
polecat_0321.jpg,polecat,3
pinemarten_0054.jpg,pinemarten,2
otter_0655.jpg,otter,1
weasel_0746.jpg,weasel,5
pinemarten_0651.jpg,pinemarten,2
stoat_0095.jpg,stoat,4
stoat_0632.jpg,stoat,4
polecat_0535.jpg,polecat,3
weasel_0196.jpg,weasel,5
weasel_0707.jpg,weasel,5
polecat_0092.jpg,polecat,3
stoat_0177.jpg,stoat,4
mink_0194.jpg,mink,0
stoat_0128.jpg,stoat,4
pinemarten_0877.jpg,pinemarten,2
otter_0907.jpg,otter,1
mink_0319.jpg,mink,0
polecat_0769.jpg,polecat,3
pinemarten_0595.jpg,pinemarten,2
weasel_0004.jpg,weasel,5
mink_0733.jpg,mink,0
polecat_0399.jpg,polecat,3
mink_0577.jpg,mink,0
weasel_0131.jpg,weasel,5
stoat_0360.jpg,stoat,4
stoat_0724.jpg,stoat,4
pinemarten_0108.jpg,pinemarten,2
otter_0861.jpg,otter,1
stoat_0841.jpg,stoat,4
weasel_0829.jpg,weasel,5
polecat_0002.jpg,polecat,3
mink_0031.jpg,mink,0
pinemarten_0705.jpg,pinemarten,2
polecat_0078.jpg,polecat,3
weasel_0422.jpg,weasel,5
polecat_0482.jpg,polecat,3
polecat_0414.jpg,polecat,3
mink_0979.jpg,mink,0
pinemarten_0415.jpg,pinemarten,2
stoat_0946.jpg,stoat,4
weasel_0180.jpg,weasel,5
stoat_0537.jpg,stoat,4
mink_0991.jpg,mink,0
polecat_0255.jpg,polecat,3
mink_0680.jpg,mink,0
polecat_0926.jpg,polecat,3
polecat_0110.jpg,polecat,3
stoat_0778.jpg,stoat,4
stoat_0085.jpg,stoat,4
mink_0723.jpg,mink,0
otter_0600.jpg,otter,1
mink_0988.jpg,mink,0
stoat_0037.jpg,stoat,4
mink_0347.jpg,mink,0
polecat_0776.jpg,polecat,3
otter_0064.jpg,otter,1
otter_0250.jpg,otter,1
weasel_0335.jpg,weasel,5
polecat_0404.jpg,polecat,3
weasel_0102.jpg,weasel,5
pinemarten_0026.jpg,pinemarten,2
weasel_0382.jpg,weasel,5
polecat_0141.jpg,polecat,3
polecat_0823.jpg,polecat,3
otter_0560.jpg,otter,1
polecat_0410.jpg,polecat,3
polecat_0346.jpg,polecat,3
pinemarten_0018.jpg,pinemarten,2
weasel_0712.jpg,weasel,5
mink_0921.jpg,mink,0
pinemarten_0164.jpg,pinemarten,2
stoat_0952.jpg,stoat,4
otter_0836.jpg,otter,1
mink_0968.jpg,mink,0
weasel_0468.jpg,weasel,5
otter_0247.jpg,otter,1
mink_0424.jpg,mink,0
polecat_0686.jpg,polecat,3
otter_0998.jpg,otter,1
weasel_0450.jpg,weasel,5
mink_0104.jpg,mink,0
stoat_0925.jpg,stoat,4
otter_0060.jpg,otter,1
pinemarten_0545.jpg,pinemarten,2
otter_0397.jpg,otter,1
weasel_0745.jpg,weasel,5
pinemarten_0708.jpg,pinemarten,2
pinemarten_0290.jpg,pinemarten,2
pinemarten_0504.jpg,pinemarten,2
stoat_0810.jpg,stoat,4
stoat_0777.jpg,stoat,4
otter_0771.jpg,otter,1
pinemarten_0604.jpg,pinemarten,2
mink_0712.jpg,mink,0
stoat_0973.jpg,stoat,4
mink_0115.jpg,mink,0
stoat_0262.jpg,stoat,4
stoat_0808.jpg,stoat,4
weasel_0698.jpg,weasel,5
pinemarten_0692.jpg,pinemarten,2
otter_0743.jpg,otter,1
pinemarten_0228.jpg,pinemarten,2
pinemarten_0421.jpg,pinemarten,2
pinemarten_0316.jpg,pinemarten,2
pinemarten_0458.jpg,pinemarten,2
weasel_0400.jpg,weasel,5
polecat_0261.jpg,polecat,3
pinemarten_0518.jpg,pinemarten,2
stoat_0470.jpg,stoat,4
weasel_0550.jpg,weasel,5
weasel_0204.jpg,weasel,5
weasel_0995.jpg,weasel,5
otter_0692.jpg,otter,1
otter_0973.jpg,otter,1
otter_0514.jpg,otter,1
polecat_0885.jpg,polecat,3
polecat_0897.jpg,polecat,3
pinemarten_0553.jpg,pinemarten,2
weasel_0339.jpg,weasel,5
polecat_0495.jpg,polecat,3
mink_0311.jpg,mink,0
stoat_0897.jpg,stoat,4
weasel_0750.jpg,weasel,5
pinemarten_0295.jpg,pinemarten,2
pinemarten_0922.jpg,pinemarten,2
weasel_0868.jpg,weasel,5
weasel_0464.jpg,weasel,5
otter_0823.jpg,otter,1
weasel_0167.jpg,weasel,5
polecat_0989.jpg,polecat,3
otter_0524.jpg,otter,1
weasel_0317.jpg,weasel,5
otter_0046.jpg,otter,1
stoat_0130.jpg,stoat,4
weasel_0883.jpg,weasel,5
otter_0347.jpg,otter,1
stoat_0758.jpg,stoat,4
polecat_0451.jpg,polecat,3
pinemarten_0675.jpg,pinemarten,2
polecat_0082.jpg,polecat,3
mink_0640.jpg,mink,0
weasel_0716.jpg,weasel,5
weasel_0870.jpg,weasel,5
mink_0017.jpg,mink,0
polecat_0525.jpg,polecat,3
otter_0220.jpg,otter,1
mink_0495.jpg,mink,0
weasel_0599.jpg,weasel,5
mink_0109.jpg,mink,0
weasel_0759.jpg,weasel,5
stoat_0034.jpg,stoat,4
otter_0341.jpg,otter,1
stoat_0380.jpg,stoat,4
polecat_0961.jpg,polecat,3
stoat_0473.jpg,stoat,4
pinemarten_0261.jpg,pinemarten,2
weasel_0435.jpg,weasel,5
otter_0221.jpg,otter,1
otter_0390.jpg,otter,1
stoat_0687.jpg,stoat,4
mink_0781.jpg,mink,0
pinemarten_0398.jpg,pinemarten,2
mink_0172.jpg,mink,0
stoat_0945.jpg,stoat,4
mink_0653.jpg,mink,0
mink_0124.jpg,mink,0
stoat_0679.jpg,stoat,4
mink_0116.jpg,mink,0
polecat_0479.jpg,polecat,3
pinemarten_0670.jpg,pinemarten,2
pinemarten_0183.jpg,pinemarten,2
otter_0465.jpg,otter,1
pinemarten_0906.jpg,pinemarten,2
stoat_0277.jpg,stoat,4
mink_0057.jpg,mink,0
mink_0994.jpg,mink,0
pinemarten_0890.jpg,pinemarten,2
weasel_0430.jpg,weasel,5
weasel_0657.jpg,weasel,5
mink_0873.jpg,mink,0
polecat_0623.jpg,polecat,3
stoat_0763.jpg,stoat,4
weasel_0305.jpg,weasel,5
polecat_0650.jpg,polecat,3
stoat_0890.jpg,stoat,4
otter_0487.jpg,otter,1
weasel_0288.jpg,weasel,5
mink_0123.jpg,mink,0
mink_0191.jpg,mink,0
pinemarten_0017.jpg,pinemarten,2
otter_0737.jpg,otter,1
pinemarten_0592.jpg,pinemarten,2
mink_0411.jpg,mink,0
stoat_0932.jpg,stoat,4
pinemarten_0640.jpg,pinemarten,2
mink_0232.jpg,mink,0
weasel_0387.jpg,weasel,5
stoat_0792.jpg,stoat,4
stoat_0135.jpg,stoat,4
mink_0800.jpg,mink,0
pinemarten_0214.jpg,pinemarten,2
stoat_0067.jpg,stoat,4
mink_0670.jpg,mink,0
polecat_0773.jpg,polecat,3
stoat_0468.jpg,stoat,4
mink_0665.jpg,mink,0
otter_0807.jpg,otter,1
polecat_0693.jpg,polecat,3
stoat_0794.jpg,stoat,4
weasel_0791.jpg,weasel,5
mink_0355.jpg,mink,0
pinemarten_0530.jpg,pinemarten,2
weasel_0566.jpg,weasel,5
otter_0098.jpg,otter,1
otter_0386.jpg,otter,1
otter_0088.jpg,otter,1
stoat_0418.jpg,stoat,4
weasel_0812.jpg,weasel,5
polecat_0305.jpg,polecat,3
mink_0704.jpg,mink,0
stoat_0144.jpg,stoat,4
polecat_0437.jpg,polecat,3
stoat_0682.jpg,stoat,4
mink_0127.jpg,mink,0
mink_0718.jpg,mink,0
otter_0129.jpg,otter,1
polecat_0518.jpg,polecat,3
otter_0650.jpg,otter,1
stoat_0912.jpg,stoat,4
otter_0580.jpg,otter,1
weasel_0404.jpg,weasel,5
weasel_0006.jpg,weasel,5
polecat_0452.jpg,polecat,3
polecat_0992.jpg,polecat,3
mink_0708.jpg,mink,0
weasel_0409.jpg,weasel,5
polecat_0807.jpg,polecat,3
otter_0246.jpg,otter,1
stoat_0977.jpg,stoat,4
stoat_0712.jpg,stoat,4
pinemarten_0531.jpg,pinemarten,2
otter_0148.jpg,otter,1
otter_0486.jpg,otter,1
stoat_0627.jpg,stoat,4
mink_0954.jpg,mink,0
polecat_0481.jpg,polecat,3
stoat_0908.jpg,stoat,4
stoat_0779.jpg,stoat,4
mink_0248.jpg,mink,0
otter_0099.jpg,otter,1
weasel_0893.jpg,weasel,5
polecat_0438.jpg,polecat,3
polecat_0249.jpg,polecat,3
polecat_0700.jpg,polecat,3
stoat_0276.jpg,stoat,4
stoat_0488.jpg,stoat,4
weasel_0365.jpg,weasel,5
otter_0139.jpg,otter,1
weasel_0686.jpg,weasel,5
polecat_0335.jpg,polecat,3
stoat_0205.jpg,stoat,4
weasel_0454.jpg,weasel,5
pinemarten_0046.jpg,pinemarten,2
pinemarten_0430.jpg,pinemarten,2
mink_0538.jpg,mink,0
mink_0484.jpg,mink,0
weasel_0911.jpg,weasel,5
pinemarten_0382.jpg,pinemarten,2
otter_0173.jpg,otter,1
mink_0536.jpg,mink,0
otter_0335.jpg,otter,1
polecat_0329.jpg,polecat,3
polecat_0527.jpg,polecat,3
pinemarten_0996.jpg,pinemarten,2
pinemarten_0203.jpg,pinemarten,2
otter_0315.jpg,otter,1
polecat_0069.jpg,polecat,3
weasel_0260.jpg,weasel,5
pinemarten_0093.jpg,pinemarten,2
weasel_0653.jpg,weasel,5
mink_0878.jpg,mink,0
pinemarten_0190.jpg,pinemarten,2
stoat_0237.jpg,stoat,4
stoat_0955.jpg,stoat,4
pinemarten_0561.jpg,pinemarten,2
pinemarten_0863.jpg,pinemarten,2
mink_0995.jpg,mink,0
mink_0098.jpg,mink,0
polecat_0720.jpg,polecat,3
weasel_0952.jpg,weasel,5
weasel_0849.jpg,weasel,5
mink_0364.jpg,mink,0
weasel_0886.jpg,weasel,5
weasel_0798.jpg,weasel,5
otter_0260.jpg,otter,1
otter_0728.jpg,otter,1
mink_0645.jpg,mink,0
otter_0618.jpg,otter,1
weasel_0419.jpg,weasel,5
polecat_0561.jpg,polecat,3
mink_0710.jpg,mink,0
otter_0337.jpg,otter,1
weasel_0948.jpg,weasel,5
weasel_0553.jpg,weasel,5
otter_0160.jpg,otter,1
pinemarten_0862.jpg,pinemarten,2
stoat_0926.jpg,stoat,4
weasel_0492.jpg,weasel,5
mink_0798.jpg,mink,0
mink_0183.jpg,mink,0
polecat_0095.jpg,polecat,3
stoat_0782.jpg,stoat,4
stoat_0989.jpg,stoat,4
polecat_0842.jpg,polecat,3
polecat_0052.jpg,polecat,3
mink_0478.jpg,mink,0
polecat_0803.jpg,polecat,3
polecat_0264.jpg,polecat,3
stoat_0992.jpg,stoat,4
mink_0568.jpg,mink,0
pinemarten_0357.jpg,pinemarten,2
weasel_0512.jpg,weasel,5
pinemarten_0869.jpg,pinemarten,2
polecat_0303.jpg,polecat,3
mink_0003.jpg,mink,0
pinemarten_0634.jpg,pinemarten,2
mink_0470.jpg,mink,0
polecat_0464.jpg,polecat,3
pinemarten_0570.jpg,pinemarten,2
weasel_0539.jpg,weasel,5
pinemarten_0131.jpg,pinemarten,2
weasel_0021.jpg,weasel,5
weasel_0329.jpg,weasel,5
pinemarten_0374.jpg,pinemarten,2
pinemarten_0510.jpg,pinemarten,2
weasel_0025.jpg,weasel,5
otter_0813.jpg,otter,1
otter_0830.jpg,otter,1
stoat_0935.jpg,stoat,4
pinemarten_0236.jpg,pinemarten,2
mink_0034.jpg,mink,0
otter_0770.jpg,otter,1
pinemarten_0459.jpg,pinemarten,2
polecat_0035.jpg,polecat,3
polecat_0510.jpg,polecat,3
stoat_0209.jpg,stoat,4
stoat_0702.jpg,stoat,4
otter_0328.jpg,otter,1
pinemarten_0858.jpg,pinemarten,2
otter_0679.jpg,otter,1
pinemarten_0196.jpg,pinemarten,2
pinemarten_0710.jpg,pinemarten,2
mink_0582.jpg,mink,0
weasel_0348.jpg,weasel,5
otter_0564.jpg,otter,1
otter_0778.jpg,otter,1
mink_0360.jpg,mink,0
otter_0248.jpg,otter,1
weasel_0412.jpg,weasel,5
stoat_0384.jpg,stoat,4
polecat_0840.jpg,polecat,3
pinemarten_0356.jpg,pinemarten,2
stoat_0818.jpg,stoat,4
pinemarten_0260.jpg,pinemarten,2
stoat_0564.jpg,stoat,4
polecat_0380.jpg,polecat,3
weasel_0262.jpg,weasel,5
stoat_0803.jpg,stoat,4
pinemarten_0721.jpg,pinemarten,2
polecat_0736.jpg,polecat,3
otter_0888.jpg,otter,1
otter_0862.jpg,otter,1
mink_0249.jpg,mink,0
otter_0989.jpg,otter,1
weasel_0463.jpg,weasel,5
polecat_0609.jpg,polecat,3
polecat_0526.jpg,polecat,3
polecat_0904.jpg,polecat,3
polecat_0173.jpg,polecat,3
weasel_0026.jpg,weasel,5
mink_0452.jpg,mink,0
otter_0689.jpg,otter,1
weasel_0596.jpg,weasel,5
polecat_0818.jpg,polecat,3
mink_0689.jpg,mink,0
stoat_0775.jpg,stoat,4
weasel_0577.jpg,weasel,5
mink_0308.jpg,mink,0
otter_0869.jpg,otter,1
otter_0636.jpg,otter,1
pinemarten_0227.jpg,pinemarten,2
polecat_0044.jpg,polecat,3
otter_0111.jpg,otter,1
pinemarten_0176.jpg,pinemarten,2
otter_0497.jpg,otter,1
otter_0644.jpg,otter,1
stoat_0464.jpg,stoat,4
mink_0850.jpg,mink,0
polecat_0509.jpg,polecat,3
weasel_0558.jpg,weasel,5
otter_0680.jpg,otter,1
stoat_0910.jpg,stoat,4
mink_0763.jpg,mink,0
otter_0264.jpg,otter,1
stoat_0786.jpg,stoat,4
mink_0397.jpg,mink,0
pinemarten_0895.jpg,pinemarten,2
mink_0793.jpg,mink,0
mink_0510.jpg,mink,0
pinemarten_0782.jpg,pinemarten,2
otter_0686.jpg,otter,1
polecat_0591.jpg,polecat,3
stoat_0510.jpg,stoat,4
mink_0676.jpg,mink,0
polecat_0446.jpg,polecat,3
otter_0125.jpg,otter,1
polecat_0334.jpg,polecat,3
weasel_0066.jpg,weasel,5
weasel_0368.jpg,weasel,5
pinemarten_0978.jpg,pinemarten,2
polecat_0678.jpg,polecat,3
mink_0350.jpg,mink,0
weasel_0405.jpg,weasel,5
pinemarten_0487.jpg,pinemarten,2
pinemarten_0864.jpg,pinemarten,2
otter_0848.jpg,otter,1
weasel_0859.jpg,weasel,5
mink_0147.jpg,mink,0
polecat_0599.jpg,polecat,3
polecat_0383.jpg,polecat,3
weasel_0528.jpg,weasel,5
polecat_0286.jpg,polecat,3
polecat_0663.jpg,polecat,3
stoat_0257.jpg,stoat,4
stoat_0893.jpg,stoat,4
polecat_0487.jpg,polecat,3
pinemarten_0841.jpg,pinemarten,2
weasel_0795.jpg,weasel,5
weasel_0692.jpg,weasel,5
polecat_0375.jpg,polecat,3
stoat_0054.jpg,stoat,4
pinemarten_0405.jpg,pinemarten,2
weasel_0224.jpg,weasel,5
polecat_0581.jpg,polecat,3
otter_0342.jpg,otter,1
weasel_0645.jpg,weasel,5
pinemarten_0683.jpg,pinemarten,2
polecat_0999.jpg,polecat,3
mink_0153.jpg,mink,0
polecat_0994.jpg,polecat,3
mink_0469.jpg,mink,0
stoat_0800.jpg,stoat,4
mink_0141.jpg,mink,0
weasel_0669.jpg,weasel,5
stoat_0622.jpg,stoat,4
otter_0850.jpg,otter,1
polecat_0285.jpg,polecat,3
pinemarten_0226.jpg,pinemarten,2
polecat_0348.jpg,polecat,3
stoat_0516.jpg,stoat,4
pinemarten_0432.jpg,pinemarten,2
weasel_0318.jpg,weasel,5
polecat_0576.jpg,polecat,3
otter_0311.jpg,otter,1
weasel_0723.jpg,weasel,5
otter_0271.jpg,otter,1
otter_0086.jpg,otter,1
stoat_0583.jpg,stoat,4
stoat_0773.jpg,stoat,4
mink_0685.jpg,mink,0
polecat_0169.jpg,polecat,3
mink_0069.jpg,mink,0
polecat_0388.jpg,polecat,3
polecat_0846.jpg,polecat,3
stoat_0227.jpg,stoat,4
mink_0690.jpg,mink,0
mink_0737.jpg,mink,0
weasel_0513.jpg,weasel,5
weasel_0860.jpg,weasel,5
otter_0237.jpg,otter,1
otter_0045.jpg,otter,1
weasel_0154.jpg,weasel,5
polecat_0955.jpg,polecat,3
pinemarten_0679.jpg,pinemarten,2
weasel_0509.jpg,weasel,5
pinemarten_0723.jpg,pinemarten,2
polecat_0749.jpg,polecat,3
weasel_0294.jpg,weasel,5
stoat_0115.jpg,stoat,4
pinemarten_0769.jpg,pinemarten,2
mink_0422.jpg,mink,0
pinemarten_0549.jpg,pinemarten,2
otter_0592.jpg,otter,1
polecat_0350.jpg,polecat,3
pinemarten_0289.jpg,pinemarten,2
weasel_0092.jpg,weasel,5
stoat_0711.jpg,stoat,4
polecat_0819.jpg,polecat,3
polecat_0192.jpg,polecat,3
otter_0326.jpg,otter,1
pinemarten_0509.jpg,pinemarten,2
pinemarten_0351.jpg,pinemarten,2
weasel_0445.jpg,weasel,5
mink_0149.jpg,mink,0
