path,classification,label
0_1_mink_0836.jpg,0,mink
0_0_otter_0076.jpg,1,otter
0_0_polecat_0945.jpg,3,polecat
0_0_pinemarten_0463.jpg,2,pinemarten
0_0_polecat_0903.jpg,3,polecat
0_0_weasel_0673.jpg,5,weasel
0_0_stoat_0674.jpg,4,stoat
0_0_mink_0522.jpg,0,mink
0_0_weasel_0741.jpg,5,weasel
0_0_weasel_0533.jpg,5,weasel
0_0_stoat_0360.jpg,4,stoat
0_0_pinemarten_0914.jpg,2,pinemarten
0_0_mink_0278.jpg,0,mink
0_0_pinemarten_0552.jpg,2,pinemarten
0_0_mink_0306.jpg,0,mink
0_0_polecat_0435.jpg,3,polecat
0_0_mink_0320.jpg,0,mink
0_0_otter_0250.jpg,1,otter
0_1_otter_0250.jpg,1,otter
0_0_pinemarten_0758.jpg,2,pinemarten
0_0_pinemarten_0022.jpg,2,pinemarten
0_0_polecat_0958.jpg,3,polecat
0_0_pinemarten_0967.jpg,2,pinemarten
0_0_otter_0924.jpg,1,otter
0_0_otter_0293.jpg,1,otter
0_0_stoat_0721.jpg,4,stoat
0_0_pinemarten_0716.jpg,2,pinemarten
0_0_polecat_0136.jpg,3,polecat
0_1_polecat_0136.jpg,3,polecat
0_0_pinemarten_0070.jpg,2,pinemarten
0_0_pinemarten_0176.jpg,2,pinemarten
0_0_pinemarten_0889.jpg,2,pinemarten
0_0_weasel_0646.jpg,5,weasel
0_0_polecat_0898.jpg,3,polecat
0_1_polecat_0898.jpg,3,polecat
0_2_polecat_0898.jpg,3,polecat
0_0_otter_0686.jpg,1,otter
0_0_weasel_0391.jpg,5,weasel
0_0_otter_0163.jpg,1,otter
0_0_weasel_0652.jpg,5,weasel
0_0_weasel_0429.jpg,5,weasel
0_0_weasel_0671.jpg,5,weasel
0_0_weasel_0618.jpg,5,weasel
0_0_otter_0793.jpg,1,otter
0_0_otter_0874.jpg,1,otter
0_0_otter_0181.jpg,1,otter
0_0_polecat_0731.jpg,3,polecat
0_0_polecat_0650.jpg,3,polecat
0_0_polecat_0879.jpg,3,polecat
0_0_pinemarten_0834.jpg,2,pinemarten
0_0_mink_0914.jpg,0,mink
0_0_otter_0439.jpg,1,otter
0_0_weasel_0857.jpg,5,weasel
0_0_otter_0251.jpg,1,otter
0_0_stoat_0214.jpg,4,stoat
0_0_mink_0801.jpg,0,mink
0_0_stoat_0892.jpg,4,stoat
0_0_otter_0255.jpg,1,otter
0_0_stoat_0943.jpg,4,stoat
0_0_mink_0971.jpg,0,mink
0_0_otter_0458.jpg,1,otter
0_0_polecat_0110.jpg,3,polecat
0_0_weasel_0903.jpg,5,weasel
0_0_stoat_0522.jpg,4,stoat
0_0_otter_0016.jpg,1,otter
0_0_polecat_0653.jpg,3,polecat
0_0_polecat_0634.jpg,3,polecat
0_0_weasel_0149.jpg,5,weasel
0_0_polecat_0700.jpg,3,polecat
0_0_polecat_0056.jpg,3,polecat
0_0_polecat_0738.jpg,3,polecat
0_1_polecat_0738.jpg,3,polecat
0_0_pinemarten_0392.jpg,2,pinemarten
0_1_pinemarten_0392.jpg,2,pinemarten
0_0_pinemarten_0424.jpg,2,pinemarten
0_0_polecat_0851.jpg,3,polecat
0_0_mink_0581.jpg,0,mink
0_0_weasel_0937.jpg,5,weasel
0_1_weasel_0937.jpg,5,weasel
0_0_weasel_0430.jpg,5,weasel
0_0_pinemarten_0890.jpg,2,pinemarten
0_0_stoat_0688.jpg,4,stoat
0_0_mink_0672.jpg,0,mink
0_0_polecat_0669.jpg,3,polecat
0_0_weasel_0571.jpg,5,weasel
0_0_weasel_0727.jpg,5,weasel
0_0_pinemarten_0788.jpg,2,pinemarten
0_0_weasel_0216.jpg,5,weasel
0_0_weasel_0328.jpg,5,weasel
0_0_pinemarten_0292.jpg,2,pinemarten
0_0_otter_0560.jpg,1,otter
0_0_pinemarten_0931.jpg,2,pinemarten
0_0_mink_0692.jpg,0,mink
0_0_otter_0628.jpg,1,otter
0_1_otter_0628.jpg,1,otter
0_0_stoat_0508.jpg,4,stoat
0_0_pinemarten_0253.jpg,2,pinemarten
0_0_stoat_0977.jpg,4,stoat
0_1_stoat_0977.jpg,4,stoat
0_0_polecat_0267.jpg,3,polecat
0_0_mink_0928.jpg,0,mink
0_0_pinemarten_0301.jpg,2,pinemarten
0_0_pinemarten_0431.jpg,2,pinemarten
0_0_weasel_0639.jpg,5,weasel
0_0_weasel_0795.jpg,5,weasel
0_0_pinemarten_0542.jpg,2,pinemarten
0_0_otter_0392.jpg,1,otter
0_0_stoat_0251.jpg,4,stoat
0_0_weasel_0636.jpg,5,weasel
0_0_mink_0017.jpg,0,mink
0_0_stoat_0932.jpg,4,stoat
0_0_mink_0031.jpg,0,mink
0_0_polecat_0119.jpg,3,polecat
0_0_weasel_0488.jpg,5,weasel
0_0_weasel_0476.jpg,5,weasel
0_0_weasel_0122.jpg,5,weasel
0_1_weasel_0122.jpg,5,weasel
0_0_pinemarten_0898.jpg,2,pinemarten
0_0_weasel_0022.jpg,5,weasel
0_0_otter_0564.jpg,1,otter
0_0_mink_0329.jpg,0,mink
0_0_stoat_0179.jpg,4,stoat
0_0_mink_0417.jpg,0,mink
0_0_stoat_0739.jpg,4,stoat
0_0_mink_0946.jpg,0,mink
0_0_mink_0598.jpg,0,mink
0_0_polecat_0150.jpg,3,polecat
0_0_pinemarten_0477.jpg,2,pinemarten
0_0_polecat_0821.jpg,3,polecat
0_0_polecat_0894.jpg,3,polecat
0_0_mink_0473.jpg,0,mink
0_0_weasel_0323.jpg,5,weasel
0_0_stoat_0868.jpg,4,stoat
0_0_weasel_0521.jpg,5,weasel
0_0_mink_0347.jpg,0,mink
0_1_mink_0347.jpg,0,mink
0_0_pinemarten_0784.jpg,2,pinemarten
0_1_pinemarten_0784.jpg,2,pinemarten
0_0_otter_0995.jpg,1,otter
0_0_polecat_0091.jpg,3,polecat
0_0_mink_0494.jpg,0,mink
0_0_pinemarten_0747.jpg,2,pinemarten
0_0_polecat_0007.jpg,3,polecat
0_0_pinemarten_0502.jpg,2,pinemarten
0_0_weasel_0852.jpg,5,weasel
0_1_weasel_0852.jpg,5,weasel
0_0_mink_0723.jpg,0,mink
0_0_weasel_0919.jpg,5,weasel
0_0_mink_0644.jpg,0,mink
0_0_polecat_0422.jpg,3,polecat
0_0_pinemarten_0935.jpg,2,pinemarten
0_0_pinemarten_0467.jpg,2,pinemarten
0_0_weasel_0139.jpg,5,weasel
0_0_stoat_0851.jpg,4,stoat
0_0_stoat_0865.jpg,4,stoat
0_0_weasel_0468.jpg,5,weasel
0_0_otter_0217.jpg,1,otter
0_0_weasel_0827.jpg,5,weasel
0_0_weasel_0593.jpg,5,weasel
0_0_polecat_0926.jpg,3,polecat
0_0_mink_0044.jpg,0,mink
0_0_polecat_0518.jpg,3,polecat
0_0_pinemarten_0312.jpg,2,pinemarten
0_0_weasel_0007.jpg,5,weasel
0_0_mink_0435.jpg,0,mink
0_0_weasel_0939.jpg,5,weasel
0_0_weasel_0469.jpg,5,weasel
0_0_mink_0318.jpg,0,mink
0_1_mink_0318.jpg,0,mink
0_0_stoat_0579.jpg,4,stoat
0_0_stoat_0257.jpg,4,stoat
0_0_weasel_0349.jpg,5,weasel
0_0_otter_0033.jpg,1,otter
0_0_stoat_0250.jpg,4,stoat
0_0_pinemarten_0911.jpg,2,pinemarten
0_0_pinemarten_0968.jpg,2,pinemarten
0_0_pinemarten_0766.jpg,2,pinemarten
0_0_polecat_0209.jpg,3,polecat
0_0_polecat_0172.jpg,3,polecat
0_0_pinemarten_0743.jpg,2,pinemarten
0_0_otter_0703.jpg,1,otter
0_0_mink_0759.jpg,0,mink
0_0_otter_0636.jpg,1,otter
0_0_pinemarten_0488.jpg,2,pinemarten
0_1_pinemarten_0488.jpg,2,pinemarten
0_0_weasel_0736.jpg,5,weasel
0_0_otter_0770.jpg,1,otter
0_0_pinemarten_0961.jpg,2,pinemarten
0_0_mink_0234.jpg,0,mink
0_0_weasel_0397.jpg,5,weasel
0_0_mink_0775.jpg,0,mink
0_0_otter_0897.jpg,1,otter
0_0_pinemarten_0323.jpg,2,pinemarten
0_0_polecat_0140.jpg,3,polecat
0_0_pinemarten_0256.jpg,2,pinemarten
0_0_otter_0742.jpg,1,otter
0_0_mink_0788.jpg,0,mink
0_0_stoat_0572.jpg,4,stoat
0_0_polecat_0648.jpg,3,polecat
0_0_weasel_0561.jpg,5,weasel
0_0_polecat_0044.jpg,3,polecat
0_0_polecat_0609.jpg,3,polecat
0_0_otter_0850.jpg,1,otter
0_0_pinemarten_0779.jpg,2,pinemarten
0_0_otter_0473.jpg,1,otter
0_0_mink_0607.jpg,0,mink
0_0_otter_0836.jpg,1,otter
0_0_otter_0580.jpg,1,otter
0_1_otter_0580.jpg,1,otter
0_0_mink_0345.jpg,0,mink
0_0_weasel_0284.jpg,5,weasel
0_0_weasel_0241.jpg,5,weasel
0_0_stoat_0831.jpg,4,stoat
0_0_pinemarten_0309.jpg,2,pinemarten
0_0_stoat_0384.jpg,4,stoat
0_0_otter_0308.jpg,1,otter
0_0_otter_0298.jpg,1,otter
0_0_pinemarten_0451.jpg,2,pinemarten
0_1_pinemarten_0451.jpg,2,pinemarten
0_0_stoat_0487.jpg,4,stoat
0_0_pinemarten_0880.jpg,2,pinemarten
0_0_otter_0303.jpg,1,otter
0_0_polecat_0763.jpg,3,polecat
0_0_weasel_0647.jpg,5,weasel
0_0_polecat_0411.jpg,3,polecat
0_0_mink_0583.jpg,0,mink
0_0_mink_0145.jpg,0,mink
0_0_otter_0766.jpg,1,otter
0_1_otter_0766.jpg,1,otter
0_0_otter_0364.jpg,1,otter
0_0_pinemarten_0098.jpg,2,pinemarten
0_0_otter_0435.jpg,1,otter
0_0_stoat_0919.jpg,4,stoat
0_0_pinemarten_0545.jpg,2,pinemarten
0_0_otter_0858.jpg,1,otter
0_0_weasel_0684.jpg,5,weasel
0_0_stoat_0592.jpg,4,stoat
0_0_weasel_0248.jpg,5,weasel
0_0_pinemarten_0333.jpg,2,pinemarten
0_0_stoat_0961.jpg,4,stoat
0_0_otter_0939.jpg,1,otter
0_0_polecat_0339.jpg,3,polecat
0_0_pinemarten_0518.jpg,2,pinemarten
0_0_stoat_0776.jpg,4,stoat
0_1_stoat_0776.jpg,4,stoat
0_0_stoat_0586.jpg,4,stoat
0_0_pinemarten_0464.jpg,2,pinemarten
0_0_weasel_0626.jpg,5,weasel
0_0_pinemarten_0115.jpg,2,pinemarten
0_0_pinemarten_0989.jpg,2,pinemarten
0_0_weasel_0258.jpg,5,weasel
0_0_stoat_0025.jpg,4,stoat
0_0_polecat_0625.jpg,3,polecat
0_0_weasel_0717.jpg,5,weasel
0_0_pinemarten_0436.jpg,2,pinemarten
0_0_otter_0496.jpg,1,otter
0_0_stoat_0830.jpg,4,stoat
0_0_stoat_0398.jpg,4,stoat
0_0_stoat_0513.jpg,4,stoat
0_0_otter_0482.jpg,1,otter
0_0_pinemarten_0448.jpg,2,pinemarten
0_0_weasel_0512.jpg,5,weasel
0_0_mink_0400.jpg,0,mink
0_0_stoat_0846.jpg,4,stoat
0_0_weasel_0024.jpg,5,weasel
0_0_pinemarten_0525.jpg,2,pinemarten
0_0_otter_0109.jpg,1,otter
0_0_stoat_0002.jpg,4,stoat
0_0_stoat_0723.jpg,4,stoat
0_0_stoat_0288.jpg,4,stoat
0_0_mink_0526.jpg,0,mink
0_0_otter_0512.jpg,1,otter
0_0_pinemarten_0385.jpg,2,pinemarten
0_0_polecat_0428.jpg,3,polecat
0_0_otter_0940.jpg,1,otter
0_0_pinemarten_0564.jpg,2,pinemarten
0_0_pinemarten_0791.jpg,2,pinemarten
0_0_stoat_0918.jpg,4,stoat
0_0_mink_0877.jpg,0,mink
0_0_pinemarten_0522.jpg,2,pinemarten
0_0_polecat_0023.jpg,3,polecat
0_0_polecat_0256.jpg,3,polecat
0_0_pinemarten_0756.jpg,2,pinemarten
0_0_stoat_0340.jpg,4,stoat
0_1_stoat_0340.jpg,4,stoat
0_0_otter_0331.jpg,1,otter
0_0_mink_0056.jpg,0,mink
0_0_polecat_0287.jpg,3,polecat
0_0_stoat_0507.jpg,4,stoat
0_0_polecat_0355.jpg,3,polecat
0_0_otter_0204.jpg,1,otter
0_0_polecat_0908.jpg,3,polecat
0_0_pinemarten_0378.jpg,2,pinemarten
0_0_otter_0162.jpg,1,otter
0_0_otter_0314.jpg,1,otter
0_0_weasel_0590.jpg,5,weasel
0_0_weasel_0025.jpg,5,weasel
0_0_polecat_0098.jpg,3,polecat
0_0_otter_0173.jpg,1,otter
0_0_otter_0720.jpg,1,otter
0_0_weasel_0368.jpg,5,weasel
0_0_mink_0250.jpg,0,mink
0_0_otter_0368.jpg,1,otter
0_0_mink_0591.jpg,0,mink
0_0_weasel_0069.jpg,5,weasel
0_0_mink_0660.jpg,0,mink
0_0_polecat_0015.jpg,3,polecat
0_1_polecat_0015.jpg,3,polecat
0_0_weasel_0185.jpg,5,weasel
0_0_polecat_0446.jpg,3,polecat
0_0_stoat_0443.jpg,4,stoat
0_0_stoat_0470.jpg,4,stoat
0_0_polecat_0294.jpg,3,polecat
0_0_polecat_0183.jpg,3,polecat
0_0_otter_0232.jpg,1,otter
0_0_pinemarten_0335.jpg,2,pinemarten
0_0_weasel_0442.jpg,5,weasel
0_1_weasel_0442.jpg,5,weasel
0_0_weasel_0186.jpg,5,weasel
0_0_pinemarten_0244.jpg,2,pinemarten
0_0_mink_0599.jpg,0,mink
0_0_mink_0239.jpg,0,mink
0_0_pinemarten_0503.jpg,2,pinemarten
0_0_stoat_0469.jpg,4,stoat
0_0_mink_0501.jpg,0,mink
0_0_mink_0422.jpg,0,mink
0_0_mink_0236.jpg,0,mink
0_0_pinemarten_0748.jpg,2,pinemarten
0_0_stoat_0698.jpg,4,stoat
0_0_polecat_0532.jpg,3,polecat
0_0_otter_0849.jpg,1,otter
0_0_polecat_0500.jpg,3,polecat
0_0_weasel_0076.jpg,5,weasel
0_1_weasel_0076.jpg,5,weasel
0_0_weasel_0864.jpg,5,weasel
0_0_polecat_0078.jpg,3,polecat
0_0_otter_0342.jpg,1,otter
0_0_mink_0245.jpg,0,mink
0_0_weasel_0774.jpg,5,weasel
0_0_polecat_0221.jpg,3,polecat
0_0_stoat_0119.jpg,4,stoat
0_0_weasel_0912.jpg,5,weasel
0_0_pinemarten_0425.jpg,2,pinemarten
0_0_mink_0008.jpg,0,mink
0_0_pinemarten_0167.jpg,2,pinemarten
0_0_polecat_0711.jpg,3,polecat
0_0_pinemarten_0652.jpg,2,pinemarten
0_0_weasel_0459.jpg,5,weasel
0_0_polecat_0385.jpg,3,polecat
0_0_pinemarten_0809.jpg,2,pinemarten
0_0_polecat_0902.jpg,3,polecat
0_0_stoat_0034.jpg,4,stoat
0_0_weasel_0989.jpg,5,weasel
0_0_stoat_0982.jpg,4,stoat
0_1_stoat_0982.jpg,4,stoat
0_0_polecat_0656.jpg,3,polecat
0_0_pinemarten_0994.jpg,2,pinemarten
0_1_pinemarten_0994.jpg,2,pinemarten
0_0_pinemarten_0116.jpg,2,pinemarten
0_0_stoat_0970.jpg,4,stoat
0_0_pinemarten_0362.jpg,2,pinemarten
0_0_weasel_0332.jpg,5,weasel
0_0_polecat_0974.jpg,3,polecat
0_0_polecat_0655.jpg,3,polecat
0_0_weasel_0666.jpg,5,weasel
0_0_mink_0873.jpg,0,mink
0_0_polecat_0369.jpg,3,polecat
0_1_polecat_0369.jpg,3,polecat
0_0_mink_0061.jpg,0,mink
0_0_mink_0148.jpg,0,mink
0_0_stoat_0135.jpg,4,stoat
0_0_polecat_0071.jpg,3,polecat
0_0_otter_0044.jpg,1,otter
0_0_otter_0099.jpg,1,otter
0_0_pinemarten_0879.jpg,2,pinemarten
0_0_weasel_0274.jpg,5,weasel
0_0_weasel_0100.jpg,5,weasel
0_0_mink_0084.jpg,0,mink
0_0_otter_0124.jpg,1,otter
0_0_pinemarten_0885.jpg,2,pinemarten
0_0_weasel_0714.jpg,5,weasel
0_0_polecat_0657.jpg,3,polecat
0_0_mink_0397.jpg,0,mink
0_0_pinemarten_0859.jpg,2,pinemarten
0_0_otter_0948.jpg,1,otter
0_0_polecat_0322.jpg,3,polecat
0_0_otter_0285.jpg,1,otter
0_0_stoat_0516.jpg,4,stoat
0_0_pinemarten_0350.jpg,2,pinemarten
0_0_weasel_0142.jpg,5,weasel
0_0_weasel_0870.jpg,5,weasel
0_0_stoat_0095.jpg,4,stoat
0_0_mink_0191.jpg,0,mink
0_0_weasel_0240.jpg,5,weasel
0_0_weasel_0754.jpg,5,weasel
0_0_mink_0479.jpg,0,mink
0_1_mink_0479.jpg,0,mink
0_0_stoat_0632.jpg,4,stoat
0_0_pinemarten_0357.jpg,2,pinemarten
0_0_mink_0658.jpg,0,mink
0_0_stoat_0604.jpg,4,stoat
0_0_mink_0051.jpg,0,mink
0_0_mink_0921.jpg,0,mink
0_0_stoat_0122.jpg,4,stoat
0_0_polecat_0598.jpg,3,polecat
0_0_mink_0351.jpg,0,mink
0_0_weasel_0001.jpg,5,weasel
0_0_stoat_0967.jpg,4,stoat
0_0_mink_0544.jpg,0,mink
0_0_pinemarten_0845.jpg,2,pinemarten
0_0_pinemarten_0549.jpg,2,pinemarten
0_0_stoat_0951.jpg,4,stoat
0_0_polecat_0622.jpg,3,polecat
0_0_polecat_0884.jpg,3,polecat
0_0_pinemarten_0254.jpg,2,pinemarten
0_0_stoat_0212.jpg,4,stoat
0_0_otter_0593.jpg,1,otter
0_0_polecat_0740.jpg,3,polecat
0_0_stoat_0936.jpg,4,stoat
0_0_weasel_0958.jpg,5,weasel
0_0_stoat_0502.jpg,4,stoat
0_0_otter_0664.jpg,1,otter
0_0_mink_0533.jpg,0,mink
0_0_mink_0639.jpg,0,mink
0_0_polecat_0599.jpg,3,polecat
0_1_polecat_0599.jpg,3,polecat
0_0_stoat_0816.jpg,4,stoat
0_0_stoat_0088.jpg,4,stoat
0_0_stoat_0022.jpg,4,stoat
0_0_mink_0973.jpg,0,mink
0_0_pinemarten_0626.jpg,2,pinemarten
0_0_polecat_0192.jpg,3,polecat
0_0_pinemarten_0506.jpg,2,pinemarten
0_0_polecat_0046.jpg,3,polecat
0_0_mink_0279.jpg,0,mink
0_0_weasel_0576.jpg,5,weasel
0_0_stoat_0299.jpg,4,stoat
0_1_stoat_0299.jpg,4,stoat
0_0_otter_0453.jpg,1,otter
0_0_polecat_0835.jpg,3,polecat
0_0_polecat_0383.jpg,3,polecat
0_0_mink_0480.jpg,0,mink
0_0_weasel_0892.jpg,5,weasel
0_0_mink_0487.jpg,0,mink
0_0_otter_0594.jpg,1,otter
0_0_pinemarten_0418.jpg,2,pinemarten
0_0_polecat_0113.jpg,3,polecat
0_0_stoat_0488.jpg,4,stoat
0_0_stoat_0762.jpg,4,stoat
0_0_polecat_0175.jpg,3,polecat
0_0_otter_0366.jpg,1,otter
0_0_stoat_0029.jpg,4,stoat
0_0_polecat_0514.jpg,3,polecat
0_1_polecat_0514.jpg,3,polecat
0_0_polecat_0561.jpg,3,polecat
0_0_mink_0420.jpg,0,mink
0_0_pinemarten_0683.jpg,2,pinemarten
0_0_otter_0432.jpg,1,otter
0_0_mink_0952.jpg,0,mink
0_0_mink_0592.jpg,0,mink
0_0_otter_0537.jpg,1,otter
0_0_pinemarten_0478.jpg,2,pinemarten
0_0_otter_0679.jpg,1,otter
0_0_polecat_0121.jpg,3,polecat
0_0_mink_0284.jpg,0,mink
0_0_weasel_0324.jpg,5,weasel
0_0_weasel_0831.jpg,5,weasel
0_0_otter_0087.jpg,1,otter
0_0_otter_0524.jpg,1,otter
0_0_mink_0550.jpg,0,mink
0_0_weasel_0336.jpg,5,weasel
0_0_stoat_0468.jpg,4,stoat
0_0_stoat_0801.jpg,4,stoat
0_0_pinemarten_0782.jpg,2,pinemarten
0_0_mink_0474.jpg,0,mink
0_0_polecat_0671.jpg,3,polecat
0_1_polecat_0671.jpg,3,polecat
0_0_mink_0204.jpg,0,mink
0_0_mink_0577.jpg,0,mink
0_0_pinemarten_0830.jpg,2,pinemarten
0_0_stoat_0695.jpg,4,stoat
0_0_pinemarten_0582.jpg,2,pinemarten
0_0_polecat_0334.jpg,3,polecat
0_0_pinemarten_0531.jpg,2,pinemarten
0_1_pinemarten_0531.jpg,2,pinemarten
0_0_mink_0778.jpg,0,mink
0_0_pinemarten_0245.jpg,2,pinemarten
0_0_weasel_0894.jpg,5,weasel
0_0_weasel_0797.jpg,5,weasel
0_0_otter_0796.jpg,1,otter
0_0_otter_0945.jpg,1,otter
0_0_stoat_0411.jpg,4,stoat
0_0_otter_0876.jpg,1,otter
0_0_polecat_0768.jpg,3,polecat
0_0_weasel_0911.jpg,5,weasel
0_0_otter_0558.jpg,1,otter
0_0_pinemarten_0657.jpg,2,pinemarten
0_0_polecat_0863.jpg,3,polecat
0_1_polecat_0863.jpg,3,polecat
0_0_mink_0454.jpg,0,mink
0_0_mink_0717.jpg,0,mink
0_0_otter_0525.jpg,1,otter
0_0_pinemarten_0962.jpg,2,pinemarten
0_0_stoat_0388.jpg,4,stoat
0_0_weasel_0455.jpg,5,weasel
0_0_polecat_0615.jpg,3,polecat
0_0_polecat_0840.jpg,3,polecat
0_1_polecat_0840.jpg,3,polecat
0_0_pinemarten_0202.jpg,2,pinemarten
0_0_mink_0853.jpg,0,mink
0_1_mink_0853.jpg,0,mink
0_0_weasel_0230.jpg,5,weasel
0_0_polecat_0576.jpg,3,polecat
0_0_pinemarten_0330.jpg,2,pinemarten
0_0_weasel_0886.jpg,5,weasel
0_0_stoat_0690.jpg,4,stoat
0_0_otter_0045.jpg,1,otter
0_0_pinemarten_0261.jpg,2,pinemarten
0_0_mink_0409.jpg,0,mink
0_1_mink_0409.jpg,0,mink
0_0_polecat_0413.jpg,3,polecat
0_0_mink_0104.jpg,0,mink
0_0_pinemarten_0818.jpg,2,pinemarten
0_0_pinemarten_0110.jpg,2,pinemarten
0_0_weasel_0623.jpg,5,weasel
0_0_pinemarten_0180.jpg,2,pinemarten
0_0_polecat_0005.jpg,3,polecat
0_0_weasel_0746.jpg,5,weasel
0_0_stoat_0946.jpg,4,stoat
0_0_weasel_0527.jpg,5,weasel
0_0_otter_0810.jpg,1,otter
0_0_otter_0843.jpg,1,otter
0_0_otter_0427.jpg,1,otter
0_0_polecat_0802.jpg,3,polecat
0_0_polecat_0756.jpg,3,polecat
0_0_polecat_0955.jpg,3,polecat
0_0_polecat_0935.jpg,3,polecat
0_0_polecat_0836.jpg,3,polecat
0_0_pinemarten_0692.jpg,2,pinemarten
0_0_weasel_0294.jpg,5,weasel
0_0_weasel_0695.jpg,5,weasel
0_0_stoat_0694.jpg,4,stoat
0_0_otter_0523.jpg,1,otter
0_0_polecat_0682.jpg,3,polecat
0_0_pinemarten_0150.jpg,2,pinemarten
0_0_mink_0446.jpg,0,mink
0_0_weasel_0759.jpg,5,weasel
0_0_mink_0552.jpg,0,mink
0_0_polecat_0757.jpg,3,polecat
0_0_otter_0879.jpg,1,otter
0_1_otter_0879.jpg,1,otter
0_2_otter_0879.jpg,1,otter
0_0_stoat_0182.jpg,4,stoat
0_1_stoat_0182.jpg,4,stoat
0_0_stoat_0329.jpg,4,stoat
0_0_stoat_0821.jpg,4,stoat
0_0_polecat_0940.jpg,3,polecat
0_0_stoat_0703.jpg,4,stoat
0_0_otter_0822.jpg,1,otter
0_0_stoat_0320.jpg,4,stoat
0_0_polecat_0305.jpg,3,polecat
0_0_stoat_0665.jpg,4,stoat
0_0_weasel_0539.jpg,5,weasel
0_0_stoat_0880.jpg,4,stoat
0_0_mink_0223.jpg,0,mink
0_0_polecat_0804.jpg,3,polecat
0_0_weasel_0682.jpg,5,weasel
0_0_stoat_0729.jpg,4,stoat
0_0_mink_0926.jpg,0,mink
0_0_polecat_0348.jpg,3,polecat
0_0_otter_0306.jpg,1,otter
0_0_polecat_0274.jpg,3,polecat
0_0_stoat_0104.jpg,4,stoat
0_0_polecat_0517.jpg,3,polecat
0_0_stoat_0323.jpg,4,stoat
0_0_otter_0053.jpg,1,otter
0_0_polecat_0376.jpg,3,polecat
0_0_weasel_0718.jpg,5,weasel
0_1_weasel_0718.jpg,5,weasel
0_0_otter_0870.jpg,1,otter
0_1_otter_0870.jpg,1,otter
0_0_pinemarten_0844.jpg,2,pinemarten
0_0_mink_0109.jpg,0,mink
0_0_mink_0285.jpg,0,mink
0_0_polecat_0060.jpg,3,polecat
0_0_pinemarten_0405.jpg,2,pinemarten
0_0_stoat_0860.jpg,4,stoat
0_0_weasel_0985.jpg,5,weasel
0_0_otter_0551.jpg,1,otter
0_0_mink_0426.jpg,0,mink
2_0_pinemarten_0853.jpg,2,pinemarten
0_0_pinemarten_0509.jpg,2,pinemarten
0_0_polecat_0472.jpg,3,polecat
0_0_mink_0142.jpg,0,mink
0_0_polecat_0849.jpg,3,polecat
0_0_otter_0716.jpg,1,otter
0_0_polecat_0173.jpg,3,polecat
0_0_polecat_0370.jpg,3,polecat
0_0_mink_0199.jpg,0,mink
0_0_pinemarten_0592.jpg,2,pinemarten
0_0_otter_0561.jpg,1,otter
0_0_weasel_0921.jpg,5,weasel
0_0_pinemarten_0878.jpg,2,pinemarten
0_0_otter_0833.jpg,1,otter
0_0_polecat_0540.jpg,3,polecat
0_0_otter_0154.jpg,1,otter
0_1_otter_0154.jpg,1,otter
0_0_stoat_0622.jpg,4,stoat
0_0_mink_0968.jpg,0,mink
0_0_otter_0823.jpg,1,otter
0_0_pinemarten_0667.jpg,2,pinemarten
0_0_otter_0398.jpg,1,otter
0_0_mink_0254.jpg,0,mink
0_0_polecat_0134.jpg,3,polecat
0_0_mink_0439.jpg,0,mink
0_0_pinemarten_0183.jpg,2,pinemarten
0_0_mink_0450.jpg,0,mink
0_0_otter_0614.jpg,1,otter
0_0_polecat_0770.jpg,3,polecat
0_0_pinemarten_0038.jpg,2,pinemarten
0_0_mink_0901.jpg,0,mink
0_0_polecat_0636.jpg,3,polecat
0_0_polecat_0644.jpg,3,polecat
0_0_weasel_0113.jpg,5,weasel
0_0_otter_0692.jpg,1,otter
0_1_otter_0692.jpg,1,otter
0_0_pinemarten_0941.jpg,2,pinemarten
0_0_mink_0077.jpg,0,mink
0_0_weasel_0791.jpg,5,weasel
0_0_stoat_0621.jpg,4,stoat
0_0_polecat_0605.jpg,3,polecat
0_0_otter_0521.jpg,1,otter
0_0_otter_0035.jpg,1,otter
0_0_pinemarten_0694.jpg,2,pinemarten
0_0_stoat_0356.jpg,4,stoat
0_0_pinemarten_0707.jpg,2,pinemarten
0_1_pinemarten_0707.jpg,2,pinemarten
0_0_weasel_0460.jpg,5,weasel
0_0_stoat_0382.jpg,4,stoat
0_0_polecat_0243.jpg,3,polecat
0_0_pinemarten_0558.jpg,2,pinemarten
0_0_stoat_0286.jpg,4,stoat
0_0_polecat_0440.jpg,3,polecat
0_0_polecat_0989.jpg,3,polecat
0_0_stoat_0635.jpg,4,stoat
0_0_weasel_0456.jpg,5,weasel
0_0_pinemarten_0355.jpg,2,pinemarten
0_0_otter_0875.jpg,1,otter
0_0_stoat_0028.jpg,4,stoat
0_0_mink_0179.jpg,0,mink
0_0_otter_0654.jpg,1,otter
0_0_stoat_0165.jpg,4,stoat
0_1_stoat_0165.jpg,4,stoat
0_0_weasel_0313.jpg,5,weasel
0_0_mink_0355.jpg,0,mink
0_0_otter_0281.jpg,1,otter
0_0_polecat_0982.jpg,3,polecat
0_0_stoat_0627.jpg,4,stoat
0_0_weasel_0868.jpg,5,weasel
0_0_weasel_0356.jpg,5,weasel
0_0_otter_0973.jpg,1,otter
0_0_otter_0951.jpg,1,otter
0_0_mink_0415.jpg,0,mink
0_0_stoat_0045.jpg,4,stoat
